ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Forma de Vinculación,Tipo de Vinculación,latitud-longitud
309939,,0,0,0,25878,VIOTA,CUNDINAMARCA,SUROCCIDENTE DE CUNDINAMARCA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-74.5231603183 4.4393558142)
309940,,0,0,0,25878,VIOTA,CUNDINAMARCA,SUROCCIDENTE DE CUNDINAMARCA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.5231603183 4.4393558142)
309941,,0,0,0,25878,VIOTA,CUNDINAMARCA,SUROCCIDENTE DE CUNDINAMARCA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.5231603183 4.4393558142)
309942,,0,0,0,25878,VIOTA,CUNDINAMARCA,SUROCCIDENTE DE CUNDINAMARCA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.5231603183 4.4393558142)
309943,,0,0,0,25878,VIOTA,CUNDINAMARCA,SUROCCIDENTE DE CUNDINAMARCA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.5231603183 4.4393558142)
309944,,0,0,0,25878,VIOTA,CUNDINAMARCA,SUROCCIDENTE DE CUNDINAMARCA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.5231603183 4.4393558142)
309945,,1999,0,0,25878,VIOTA,CUNDINAMARCA,SUROCCIDENTE DE CUNDINAMARCA,COACCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,INDIVIDUAL,RECLUTAMIENTO,POINT (-74.453274807 4.4753592397)
309947,,2002,1,1,25875,VILLETA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.469704945 5.0127906393)
309948,,2002,11,25,25875,VILLETA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.469704945 5.0127906393)
309949,,2003,7,16,25875,VILLETA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.469704945 5.0127906393)
309950,,2003,7,28,25875,VILLETA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.469704945 5.0127906393)
309951,CR048630,2003,10,20,25875,VILLETA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.469704945 5.0127906393)
309952,,2003,12,12,25875,VILLETA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.469704945 5.0127906393)
309953,,2005,8,19,25875,VILLETA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.469704945 5.0127906393)
309954,,0,0,0,25875,VILLETA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.469704945 5.0127906393)
309955,,0,0,0,25875,VILLETA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-74.469704945 5.0127906393)
309956,,0,0,0,25875,VILLETA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.469704945 5.0127906393)
309957,,0,0,0,25875,VILLETA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.469704945 5.0127906393)
309958,,2003,7,28,25862,VERGARA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.3463604317 5.1173045684)
309959,,2003,12,1,25862,VERGARA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.3463604317 5.1173045684)
309960,,0,0,0,25862,VERGARA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.3463604317 5.1173045684)
309961,,0,0,0,25862,VERGARA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.3463604317 5.1173045684)
309962,,2000,5,30,25851,UTICA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4831202894 5.1905901044)
309963,,2001,3,9,25851,UTICA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4831202894 5.1905901044)
309964,,2001,11,20,25851,UTICA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4831202894 5.1905901044)
309965,,2003,9,2,25851,UTICA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4831202894 5.1905901044)
309966,,0,0,0,25851,UTICA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-74.4831202894 5.1905901044)
309967,,0,0,0,25851,UTICA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4831202894 5.1905901044)
309968,,0,0,0,25845,UNE,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.0251822579 4.402450393)
309969,,2005,8,27,25839,UBALA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.5339799298 4.7439014081)
309970,,0,0,0,25839,UBALA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.5339799298 4.7439014081)
309971,,2002,6,15,25823,TOPAIPI,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.3026879682 5.3359733498)
309972,,2003,5,1,25823,TOPAIPI,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.3026879682 5.3359733498)
309973,,2004,9,24,25823,TOPAIPI,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.3026879682 5.3359733498)
309974,,2003,7,1,25815,TOCAIMA,CUNDINAMARCA,SUROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.6363049188 4.4592708639)
309975,,2008,10,1,25815,TOCAIMA,CUNDINAMARCA,SUROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.6363049188 4.4592708639)
309976,,2002,10,23,25805,TIBACUY,CUNDINAMARCA,SUMAPAZ,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4523435167 4.3483146592)
309977,,0,0,0,25777,SUPATA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.2354030066 5.0616195474)
309979,,0,0,0,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,COACCIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,1,1,0,0,1,0,0,0,0,,,1,INDIVIDUAL,UTILIZACIÓN EN ACTIVIDADES MILITARES O INTELIGENCIA,POINT (-74.2145275305 4.5854916582)
309980,,1999,8,1,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.2145275305 4.5854916582)
309981,,2002,8,12,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.2145275305 4.5854916582)
309982,,2012,4,22,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.2145275305 4.5854916582)
309983,,0,0,0,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.2145275305 4.5854916582)
309984,,0,0,0,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.2145275305 4.5854916582)
309985,,0,0,0,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.2145275305 4.5854916582)
309986,,0,0,0,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-74.2145275305 4.5854916582)
309987,,0,0,0,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.2145275305 4.5854916582)
309988,,2003,11,19,25743,SILVANIA,CUNDINAMARCA,SUMAPAZ,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4055282051 4.3819411568)
309989,,2003,12,1,25743,SILVANIA,CUNDINAMARCA,SUMAPAZ,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4055282051 4.3819411568)
309990,,2005,6,24,25743,SILVANIA,CUNDINAMARCA,SUMAPAZ,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4055282051 4.3819411568)
309991,,2000,7,18,25743,SILVANIA,CUNDINAMARCA,SUMAPAZ,DESCONOCIDA,GRUPO ARMADO NO DIRIMIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4055282051 4.3819411568)
309992,,0,0,0,25743,SILVANIA,CUNDINAMARCA,SUMAPAZ,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4055282051 4.3819411568)
309993,,0,0,0,25743,SILVANIA,CUNDINAMARCA,SUMAPAZ,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-74.4055282051 4.3819411568)
309994,,0,0,0,25743,SILVANIA,CUNDINAMARCA,SUMAPAZ,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4055282051 4.3819411568)
309995,,0,0,0,25743,SILVANIA,CUNDINAMARCA,SUMAPAZ,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4055282051 4.3819411568)
309996,,0,0,0,25743,SILVANIA,CUNDINAMARCA,SUMAPAZ,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4055282051 4.3819411568)
309997,,0,0,0,25740,SIBATE,CUNDINAMARCA,SUMAPAZ,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.2589922464 4.4897635928)
309998,,2003,12,12,25718,SASAIMA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4326279484 4.9621669874)
309999,,0,0,0,25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-74.6219147166 4.8475759991)
310000,,0,0,0,25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-74.6219147166 4.8475759991)
310001,,0,0,0,25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.6219147166 4.8475759991)
310002,,0,0,0,25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.6219147166 4.8475759991)
310003,,0,0,0,25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.6219147166 4.8475759991)
310004,,0,0,0,25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-74.6219147166 4.8475759991)
310005,,0,0,0,25653,SAN CAYETANO,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.0247539737 5.3329375452)
310006,,2000,5,3,25649,SAN BERNARDO,CUNDINAMARCA,SUMAPAZ,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4229624182 4.1794323625)
310007,,2003,10,7,25649,SAN BERNARDO,CUNDINAMARCA,SUMAPAZ,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4229624182 4.1794323625)
310008,,2003,10,30,25649,SAN BERNARDO,CUNDINAMARCA,SUMAPAZ,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4229624182 4.1794323625)
310009,,0,0,0,25649,SAN BERNARDO,CUNDINAMARCA,SUMAPAZ,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.4229624182 4.1794323625)
310010,,1998,1,1,25599,APULO,CUNDINAMARCA,SUROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.5938045381 4.520347219)
310011,,2000,6,1,25596,QUIPILE,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.5337050069 4.7448098934)
310012,,2003,2,20,25596,QUIPILE,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.5337050069 4.7448098934)
310013,,2003,5,8,25596,QUIPILE,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.5337050069 4.7448098934)
310014,,2003,7,28,25596,QUIPILE,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.5337050069 4.7448098934)
310015,,2003,8,5,25596,QUIPILE,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.5337050069 4.7448098934)
310016,,0,0,0,25596,QUIPILE,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-74.5337050069 4.7448098934)
310017,,0,0,0,25594,QUETAME,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.8631138797 4.3298256025)
310018,,0,0,0,25594,QUETAME,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.8631138797 4.3298256025)
310019,,2000,2,1,25592,QUEBRADANEGRA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.480145011 5.1180710049)
310020,,2003,9,22,25592,QUEBRADANEGRA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.480145011 5.1180710049)
310021,,2003,10,10,25592,QUEBRADANEGRA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.480145011 5.1180710049)
310022,,1997,2,2,25592,QUEBRADANEGRA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,COACCIÓN,GUERRILLA,FARC,0,1,0,0,0,0,0,0,0,,,1,INDIVIDUAL,RECLUTAMIENTO,POINT (-74.480145011 5.1180710049)
310024,,2000,6,14,25592,QUEBRADANEGRA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,COACCIÓN,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-74.480145011 5.1180710049)
310025,,2003,9,2,25580,PULI,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.7144764597 4.681785104)
310026,,2001,11,26,25572,PUERTO SALGAR,CUNDINAMARCA,MAGDALENA MEDIO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.6528007002 5.464956044)
310027,,0,0,0,25572,PUERTO SALGAR,CUNDINAMARCA,MAGDALENA MEDIO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.6528007002 5.464956044)
310028,,0,0,0,25535,PASCA,CUNDINAMARCA,SUMAPAZ,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-74.3054599341 4.3098544118)
310029,,0,0,0,25535,PASCA,CUNDINAMARCA,SUMAPAZ,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.3054599341 4.3098544118)
310030,,0,0,0,25535,PASCA,CUNDINAMARCA,SUMAPAZ,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-74.3054599341 4.3098544118)
310031,,2003,9,22,25530,PARATEBUENO,CUNDINAMARCA,PIEDEMONTE LLANERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2128272365 4.3748327813)
310032,,2005,5,10,25530,PARATEBUENO,CUNDINAMARCA,PIEDEMONTE LLANERO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2128272365 4.3748327813)
310033,,2005,8,30,25530,PARATEBUENO,CUNDINAMARCA,PIEDEMONTE LLANERO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2128272365 4.3748327813)
310034,,0,0,0,25530,PARATEBUENO,CUNDINAMARCA,PIEDEMONTE LLANERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2128272365 4.3748327813)
